Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2021-01-20,AXISBANK,EQ,668.75,664.0,680.95,664.0,673.7,675.75,675.49,9980614,674175886470000.0,123196.0,3971012.0,0.3979
2021-01-21,AXISBANK,EQ,675.75,680.75,695.0,669.75,678.0,675.85,686.3,15849438,1087742590025000.0,239767.0,5214484.0,0.329
2021-01-22,AXISBANK,EQ,675.85,670.0,673.9,638.8,645.55,644.5,650.47,21392223,1391507875615000.0,312423.0,8001295.0,0.374
2021-01-25,AXISBANK,EQ,644.5,654.0,668.0,639.35,658.0,658.4,659.39,21325345,1406170082465000.0,236342.0,7472590.0,0.3504
2021-01-27,AXISBANK,EQ,658.4,659.95,663.8,627.4,633.55,632.1,641.63,24462588,1569592108170000.0,374828.0,9563705.0,0.391
2021-01-28,AXISBANK,EQ,632.1,622.0,674.7,616.0,667.1,670.7,651.91,64303975,4192070765544999.5,573501.0,18643969.0,0.2899
2021-01-29,AXISBANK,EQ,670.7,671.0,675.85,653.0,666.45,662.9,663.09,31273252,2073703224009999.8,350863.0,11654415.0,0.37270000000000003
2021-02-01,AXISBANK,EQ,662.9,665.0,717.0,654.35,714.0,709.35,686.12,30648270,2102828641784999.8,420444.0,10100954.0,0.3296
2021-02-02,AXISBANK,EQ,709.35,719.25,744.95,704.2,718.5,714.2,722.7,28703320,2074379969815000.2,336082.0,8276420.0,0.2883
2021-02-03,AXISBANK,EQ,714.2,720.0,736.8,715.55,731.3,733.8,729.55,23541361,1717464677005000.0,367908.0,10647564.0,0.4523
2021-02-04,AXISBANK,EQ,733.8,730.0,745.5,720.6,743.6,743.9,734.67,20490289,1505351174455000.0,451426.0,7809178.0,0.3811
2021-02-05,AXISBANK,EQ,743.9,749.0,766.3,717.0,722.65,719.6,741.96,31121503,2309105315985000.0,381780.0,8725102.0,0.2804
2021-02-08,AXISBANK,EQ,719.6,726.0,747.8,726.0,735.75,736.15,739.35,15662890,1158031330260000.0,279438.0,4963408.0,0.3169
2021-02-09,AXISBANK,EQ,736.15,735.75,750.0,726.2,740.0,742.5,740.18,22307807,1651187984575000.0,214724.0,10969040.0,0.4917
2021-02-10,AXISBANK,EQ,742.5,741.55,746.4,726.1,737.0,734.8,733.3,15140744,1110271040415000.0,218238.0,6113880.0,0.40380000000000005
2021-02-11,AXISBANK,EQ,734.8,731.0,744.15,731.0,740.55,740.1,738.91,11897710,879130826075000.0,179789.0,4355727.0,0.3661
2021-02-12,AXISBANK,EQ,740.1,735.5,754.7,734.55,749.9,750.4,746.92,15668442,1170307018985000.0,208754.0,4884471.0,0.31170000000000003
2021-02-15,AXISBANK,EQ,750.4,759.9,799.0,753.9,797.0,794.0,777.14,20648115,1604653345475000.0,305990.0,5300873.0,0.25670000000000004
2021-02-16,AXISBANK,EQ,794.0,799.0,799.0,767.0,776.55,775.05,779.33,23968943,1867963217965000.2,469034.0,10646124.0,0.44420000000000004
2021-02-17,AXISBANK,EQ,775.05,774.0,785.0,764.3,775.5,777.75,776.04,16956357,1315889470905000.0,213111.0,4743230.0,0.2797
2021-02-18,AXISBANK,EQ,777.75,775.0,782.0,764.0,775.9,777.0,774.1,19685663,1523863065480000.0,213912.0,9489649.0,0.48210000000000003
2021-02-19,AXISBANK,EQ,777.0,772.9,777.2,741.35,750.6,749.65,761.1,15634787,1189961567735000.0,237598.0,5213024.0,0.33340000000000003
2021-02-22,AXISBANK,EQ,749.65,749.65,749.85,715.0,720.5,719.45,729.24,18123202,1321616944580000.0,246940.0,7319651.0,0.40390000000000004
2021-02-23,AXISBANK,EQ,719.45,732.35,734.95,712.6,718.0,715.95,723.36,16804763,1215582354610000.0,209036.0,5014217.0,0.2984
2021-02-24,AXISBANK,EQ,715.95,722.0,754.9,717.05,752.8,749.4,733.8,11207286,822394909165000.0,138731.0,3300528.0,0.2945
2021-02-25,AXISBANK,EQ,749.4,765.0,783.5,762.15,769.0,770.65,774.88,26635119,2063906364995000.0,367784.0,7596102.0,0.2852
2021-02-26,AXISBANK,EQ,770.65,746.0,758.7,718.65,725.35,724.8,735.47,31306177,2302480793340000.0,359614.0,13576999.0,0.4337
2021-03-01,AXISBANK,EQ,724.8,738.0,743.5,722.25,730.45,728.55,732.35,14301187,1047344593695000.1,206937.0,3935516.0,0.2752
2021-03-02,AXISBANK,EQ,728.55,730.45,740.5,722.0,730.85,731.25,730.29,14503453,1059176386515000.0,184648.0,5719038.0,0.3943
2021-03-03,AXISBANK,EQ,731.25,740.5,760.8,735.1,751.9,753.95,750.05,13603791,1020350844254999.9,194215.0,4658861.0,0.3425
2021-03-04,AXISBANK,EQ,753.95,731.1,751.45,731.1,737.0,736.8,740.1,16896947,1250541841135000.0,189661.0,6062735.0,0.3588
2021-03-05,AXISBANK,EQ,736.8,732.0,744.1,720.5,734.5,730.75,732.57,16358252,1198363938960000.0,208331.0,4674313.0,0.2857
2021-03-08,AXISBANK,EQ,730.75,735.0,752.5,732.0,745.0,743.3,744.17,13898556,1034289234215000.0,177509.0,4289358.0,0.3086
2021-03-09,AXISBANK,EQ,743.3,758.7,758.7,740.0,744.6,745.45,748.48,18951683,1418504329630000.0,276230.0,7722367.0,0.40750000000000003
2021-03-10,AXISBANK,EQ,745.45,750.5,765.7,749.15,759.2,760.75,757.88,13377990,1013885590225000.0,174204.0,3269198.0,0.2444
2021-03-12,AXISBANK,EQ,760.75,772.6,776.6,745.0,749.05,750.6,760.49,16343307,1242899718005000.0,215516.0,6408878.0,0.3921
2021-03-15,AXISBANK,EQ,750.6,754.0,754.0,716.65,745.6,744.4,730.61,22466579,1641437823740000.0,290544.0,7644981.0,0.3403
2021-03-16,AXISBANK,EQ,744.4,751.0,752.0,735.95,737.55,737.75,741.69,11358574,842454708675000.0,165289.0,2458273.0,0.2164
2021-03-17,AXISBANK,EQ,737.75,739.0,742.0,724.7,724.75,727.9,733.52,12380976,908170776720000.1,154842.0,4346815.0,0.3511
2021-03-18,AXISBANK,EQ,727.9,736.0,743.1,707.25,718.35,718.75,724.7,12261544,888588749935000.0,171073.0,2791211.0,0.22760000000000002
2021-03-19,AXISBANK,EQ,718.75,709.0,729.35,703.5,725.2,726.25,716.43,20377672,1459914332890000.0,246094.0,7178999.0,0.3523
2021-03-22,AXISBANK,EQ,726.25,719.0,730.0,709.3,717.0,716.2,717.52,14802230,1062092614535000.0,180771.0,5231297.0,0.35340000000000005
2021-03-23,AXISBANK,EQ,716.2,718.0,739.5,714.1,730.95,730.55,726.01,15949688,1157957666310000.0,232682.0,3815064.0,0.23920000000000002
2021-03-24,AXISBANK,EQ,730.55,723.25,725.0,703.3,709.05,706.4,712.41,14379147,1024380057920000.1,210127.0,4688955.0,0.3261
2021-03-25,AXISBANK,EQ,706.4,709.5,710.9,680.0,692.45,694.6,694.9,21179280,1471755080910000.0,244205.0,7289160.0,0.3442
2021-03-26,AXISBANK,EQ,694.6,707.0,707.0,693.15,701.75,698.2,699.76,13143312,919712920345000.1,182700.0,3481421.0,0.26489999999999997
2021-03-30,AXISBANK,EQ,698.2,705.0,713.3,691.0,696.8,695.35,700.08,25965742,1817798343095000.0,202634.0,13909393.0,0.5357000000000001
2021-03-31,AXISBANK,EQ,695.35,696.0,703.55,692.1,698.2,697.45,697.8,14924620,1041439056175000.0,197163.0,5814689.0,0.3896
2021-04-01,AXISBANK,EQ,697.45,706.3,717.0,695.55,711.95,713.0,706.48,13090326,924803691210000.0,147724.0,4048471.0,0.3093
2021-04-05,AXISBANK,EQ,713.0,707.2,708.45,677.45,687.0,685.25,687.85,16239521,1117040865395000.1,206940.0,5562261.0,0.3425
2021-04-06,AXISBANK,EQ,685.25,690.1,693.5,675.5,679.0,677.9,683.95,12062011,824976189505000.0,159549.0,2807184.0,0.2327
2021-04-07,AXISBANK,EQ,677.9,680.5,691.9,668.4,686.95,688.25,683.33,14433515,986282594340000.0,200276.0,3014602.0,0.2089
2021-04-08,AXISBANK,EQ,688.25,691.5,695.5,679.35,682.45,681.6,688.49,9026398,621462159220000.0,126080.0,2336252.0,0.2588
2021-04-09,AXISBANK,EQ,681.6,679.3,686.8,667.0,668.05,668.2,676.13,12509114,845778635400000.0,173218.0,3804893.0,0.3042
2021-04-12,AXISBANK,EQ,668.2,651.0,655.0,626.65,639.7,635.6,637.11,14649541,933338114225000.0,270517.0,4782573.0,0.3265
2021-04-13,AXISBANK,EQ,635.6,635.6,664.85,630.0,660.0,661.0,651.67,12737650,830076647560000.0,163562.0,3669536.0,0.28809999999999997
2021-04-15,AXISBANK,EQ,661.0,666.45,671.35,652.3,668.85,668.85,663.54,15195951,1008313103829999.9,211651.0,5118158.0,0.3368
2021-04-16,AXISBANK,EQ,668.85,668.65,675.25,662.35,667.8,669.2,668.26,12242522,818122371925000.0,166076.0,4969774.0,0.40590000000000004
2021-04-19,AXISBANK,EQ,669.2,650.0,655.3,631.0,648.0,648.15,638.98,17292072,1104926319304999.9,296870.0,5725586.0,0.3311
2021-04-20,AXISBANK,EQ,648.15,656.0,662.0,643.0,651.7,651.75,654.29,12296248,804532524050000.0,175625.0,4319429.0,0.35130000000000006
2021-04-22,AXISBANK,EQ,651.75,641.0,660.95,634.4,656.9,658.7,651.17,19385102,1262302744375000.0,261994.0,7082533.0,0.3654
2021-04-23,AXISBANK,EQ,658.7,656.0,677.5,650.9,664.95,671.35,669.53,19167768,1283347792190000.0,241268.0,4732512.0,0.2469
2021-04-26,AXISBANK,EQ,671.35,694.0,703.8,684.5,699.5,700.45,695.33,21646184,1505119722545000.0,286480.0,5949937.0,0.2749
2021-04-27,AXISBANK,EQ,700.45,691.1,703.9,684.1,700.9,699.55,692.83,46559967,3225829960070000.0,289445.0,18080082.0,0.3883
2021-04-28,AXISBANK,EQ,699.55,708.0,712.5,688.15,705.95,708.15,701.92,54060587,3794634783525000.0,507747.0,17851331.0,0.33020000000000005
2021-04-29,AXISBANK,EQ,708.15,712.0,726.9,707.0,717.1,719.4,717.41,25939327,1860919571934999.8,312079.0,7357520.0,0.2836
2021-04-30,AXISBANK,EQ,719.4,705.0,729.85,705.0,711.65,714.9,719.36,23011654,1655364697405000.0,232879.0,6786072.0,0.2949
